X.1,X,file,dataset,genotype,plant,px_cm,base_x,base_y,tip_x,tip_y,L_x,L_y,R_x,R_y,M_x,M_y,PC1,PC2,width,length,area,solidity,asymmetry,circ,ar,number_seeds,see_weight_mg,lateral_shoots,left_angle,right_angle,paper_genotype,seeds_per_fruit,seed_weight_fruit
490,490,14.2_8_20_set5_rep1_fruit9.jpg,20,14.2,cc,300,470,163,46.5,147.5,40.5,292.5,60.5,32.5,211.5,162.5,0.0551072861654688,0.004516686,1.0041381691842348,1.5031243642983407,0.8314355486177227,0.8736708963507176,0.039231773,0.5277567689809679,0.667749458,597,120.2,5,42.43775744514244,35.531624994668235,NY_09,19.9,4.006666666666667
491,491,14.2_8_20_set5_rep1_fruit10.jpg,20,14.2,cc,300,460,197,39.5,185.5,41.5,335.5,76.5,37.5,215.5,181.5,0.021180506,-0.037033607,1.0942458212653865,1.507662709468904,0.8890524747897857,0.8902743754698489,0.007169653,0.5366692309684474,0.7047328567087768,597,120.2,5,40.208722421624735,47.314140286561326,NY_09,19.9,4.006666666666667
492,492,14.2_8_20_set5_rep2_fruit1.jpg,20,14.2,cd,300,459,183,34.5,182.5,61.5,342.5,69.5,26.5,217.5,171.5,0.060802522,-0.011761997,1.0892999161666117,1.513961682165921,0.931901305,0.9191322044546066,0.005905409,0.531622693,0.724380263,537,135.5,6,44.18653594454472,47.85324398623547,NY_09,17.9,4.516666666666667
493,493,14.2_8_20_set5_rep2_fruit2.jpg,20,14.2,cd,300,445,205,32.5,201.5,42.5,353.5,62.5,39.5,213.5,182.5,-0.024601021,-0.039309126,1.1391206071425726,1.4531098963825366,0.917455528,0.9084189025774742,0.006323913,0.5600968856640887,0.7715111721729364,537,135.5,6,39.00747255212104,49.43384324166814,NY_09,17.9,4.516666666666667
494,494,14.2_8_20_set5_rep2_fruit3.jpg,20,14.2,cd,300,463,191,42.5,188.5,46.5,338.5,58.5,37.5,206.5,174.5,0.0256206430758696,-0.028959154,1.0861528277621628,1.5138077885212489,0.9271134831131996,0.8994239275031015,0.005577438,0.5479944087282667,0.7083368066164971,537,135.5,6,40.82804558553752,47.66895485865282,NY_09,17.9,4.516666666666667
495,495,14.2_8_20_set5_rep2_fruit4.jpg,20,14.2,cd,300,467,203,41.5,177.5,43.5,338.5,78.5,34.5,219.5,179.5,0.013290754,-0.026842658,1.0930685722257278,1.493162095361982,0.9253315505212214,0.931472703332434,0.006717062,0.5618923754652622,0.7103526733304129,537,135.5,6,42.73869066751091,45.15754161593163,NY_09,17.9,4.516666666666667
496,496,14.2_8_20_set5_rep2_fruit5.jpg,20,14.2,cd,300,463,186,37.5,192.5,47.5,332.5,57.5,33.5,223.5,167.5,0.005502534,-0.036565964,1.0796275113294502,1.5020731668828473,0.9401893303438236,0.922636173191732,0.008644993,0.57492042,0.7063193407734634,537,135.5,6,35.49722267717247,46.56663890263775,NY_09,17.9,4.516666666666667
497,497,14.2_8_20_set5_rep2_fruit6.jpg,20,14.2,cd,300,468,187,43.5,178.5,51.5,319.5,64.5,35.5,217.5,169.5,0.03882,-0.015913287,1.0333396571262925,1.5106617989304805,0.9092421556496788,0.9148194970334942,0.004471292,0.5555732151132198,0.6762951718336692,537,135.5,6,39.140487066554535,44.173362583604735,NY_09,17.9,4.516666666666667
498,498,14.2_8_20_set5_rep2_fruit7.jpg,20,14.2,cd,300,465,178,37.5,177.5,43.5,286.5,56.5,34.5,223.5,149.5,0.055771345,-0.01091746,0.9545753994935527,1.5022047274869232,0.7618871015859057,0.8820533234067147,0.0273341229469748,0.4942295538161468,0.6363022461765401,537,135.5,6,28.714276502518654,43.11307202169069,NY_09,17.9,4.516666666666667
499,499,14.2_8_20_set5_rep2_fruit8.jpg,20,14.2,cd,300,451,198,38.5,183.5,50.5,353.5,62.5,36.5,224.5,180.5,0.0131047020633476,-0.034418321,1.1406847604252597,1.4999424784813131,0.9567035973861202,0.8812062188374162,0.006898859,0.5266543232143525,0.7460729720142741,537,135.5,6,43.91083758411623,42.55758468934291,NY_09,17.9,4.516666666666667
500,500,14.2_8_20_set5_rep2_fruit9.jpg,20,14.2,cd,300,465,196,43.5,195.5,50.5,356.5,54.5,35.5,232.5,176.5,-0.012185911,-0.03253855,1.1390784487977184,1.5420989618444774,0.9918377783386384,0.9100914610780352,0.006352975,0.583929426,0.7316795107296468,537,135.5,6,38.94284531377509,44.124577645431046,NY_09,17.9,4.516666666666667
501,501,14.2_8_20_set5_rep2_fruit10.jpg,20,14.2,cd,300,472,182,31.5,175.5,54.5,330.5,55.5,31.5,216.5,174.5,-0.006130121,-0.038624106,1.061237012583523,1.517574500847552,0.9215511630646808,0.9086122583639016,0.01049047,0.5067284193094833,0.6974470001872056,537,135.5,6,43.60937191338048,41.92114690923533,NY_09,17.9,4.516666666666667
502,502,14.2_8_20_set5_rep3_fruit1.jpg,20,14.2,ce,300,465,174,35.5,169.5,46.5,310.5,47.5,35.5,214.5,148.5,0.052534117,-0.010759618,0.9835785733424582,1.5185255416623584,0.9064894165355284,0.9273610038829664,0.010443778,0.5753630675857929,0.635380207,570,88.7,5,37.267108891437736,40.7753820008592,NY_09,19,2.9566666666666666
503,503,14.2_8_20_set5_rep3_fruit2.jpg,20,14.2,ce,300,459,190,38.5,188.5,48.5,334.5,57.5,39.5,219.5,162.5,0.0141190914597236,-0.045323046,1.0597694494853869,1.500736006351578,0.9030153058726604,0.8971639740121516,0.0180442252406107,0.5041328319977676,0.6970578909344611,570,88.7,5,36.992627989220615,45.382336548241845,NY_09,19,2.9566666666666666
504,504,14.2_8_20_set5_rep3_fruit3.jpg,20,14.2,ce,300,463,162,38.5,160.5,46.5,288.5,46.5,35.5,210.5,155.5,0.1000970901800693,-0.0119812,0.9321493175438076,1.5256911729425262,0.8058916877581588,0.8881466346321868,0.007492005,0.5186237914205366,0.6030683796281888,570,88.7,5,37.376103378655166,37.85831336366837,NY_09,19,2.9566666666666666
505,505,14.2_8_20_set5_rep3_fruit4.jpg,20,14.2,ce,300,471,173,43.5,170.5,48.5,306.5,67.5,33.5,206.5,161.5,0.031210296,-0.043898301,1.0032037229289923,1.5254983080268374,0.8707963787820603,0.934872147210268,0.0162538014805496,0.5470501095088596,0.6495533091717894,570,88.7,5,39.382910300562806,45.801195493464036,NY_09,19,2.9566666666666666
506,506,14.2_8_20_set5_rep3_fruit5.jpg,20,14.2,ce,300,468,191,32.5,182.5,58.5,335.5,69.5,38.5,214.5,166.5,-0.017697624,0.005602314,1.073535698222443,1.5116218254930989,0.9437872364849618,0.9169831413821338,0.022084175,0.5913101151966667,0.7103287865778788,570,88.7,5,42.26653478409898,46.46080719563338,NY_09,19,2.9566666666666666
507,507,14.2_8_20_set5_rep3_fruit6.jpg,20,14.2,ce,300,469,162,35.5,168.5,49.5,309.5,43.5,28.5,211.5,162.5,0.052962649,-0.047094298,0.991299180898108,1.5175006280677197,0.8454129491384244,0.9213173167478764,0.0139394466305152,0.5305651400927829,0.6407687126147116,570,88.7,5,40.2683240865283,40.52903861284303,NY_09,19,2.9566666666666666
508,508,14.2_8_20_set5_rep3_fruit7.jpg,20,14.2,ce,300,472,159,35.5,164.5,40.5,306.5,47.5,24.5,206.5,150.5,0.0545167273477287,-0.025474442,0.956347602,1.508385786089241,0.8467132737723553,0.9331949666551624,0.0116151580792061,0.5136051836310583,0.6241917519167987,570,88.7,5,38.540756066072845,43.07560812149933,NY_09,19,2.9566666666666666
509,509,14.2_8_20_set5_rep3_fruit8.jpg,20,14.2,ce,300,469,183,34.5,180.5,46.5,327.5,53.5,34.5,216.5,173.5,0.056671897,-0.015529502,1.0370167019233707,1.5126647476938446,0.9340710045717486,0.9342904558876868,0.006054789,0.562935207,0.6717623760599043,570,88.7,5,39.97027726007292,42.65884051029866,NY_09,19,2.9566666666666666
510,510,14.2_8_20_set5_rep3_fruit10.jpg,20,14.2,ce,300,444,176,36.5,167.5,46.5,308.5,58.5,33.5,214.5,155.5,0.0572550488834995,-0.016152891,1.0084103250329597,1.5014862321345432,0.8517089196240732,0.932141361,0.003531111,0.5467623667369199,0.6636928753075528,570,88.7,5,38.46777235838101,41.88403169956339,NY_09,19,2.9566666666666666
511,511,14.2_8_20_set5_rep3_fruit19.jpg,20,14.2,ce,300,468,183,40.5,150.5,46.5,303.5,71.5,32.5,217.5,152.5,0.059658282,-0.011255635,1.006448523722377,1.513786185412929,0.8619702792569193,0.888489896,0.0101369950844283,0.5361501867437313,0.6579447841478309,570,88.7,5,42.09320415140979,38.77001185652706,NY_09,19,2.9566666666666666
512,512,14.2_15_16_set5_rep1_fruit1.jpg,16,14.2,cf,300,432,212,60.5,174.5,34.5,352.5,66.5,28.5,219.5,196.5,-0.116334583,0.0193910863360699,1.1498915916553687,1.3362940132756798,0.872549845,0.9114538452565886,0.065197084,0.560748143,0.8650197412903835,701,12.7,7,48.01673449876837,39.79772698416232,NY_09,23.366666666666667,0.4233333333333333
513,513,14.2_15_16_set5_rep1_fruit2.jpg,16,14.2,cf,300,421,200,45.5,194.5,38.5,349.5,44.5,34.5,205.5,186.5,-0.140644859,-0.020016632,1.133790410558352,1.322280518,0.8628594442437887,0.9113225916836892,0.0104357348576564,0.5658730028712278,0.8476333892146705,701,12.7,7,41.44313448633848,46.215376564853,NY_09,23.366666666666667,0.4233333333333333
514,514,14.2_15_16_set5_rep1_fruit3.jpg,16,14.2,cf,300,443,250,79.5,185.5,25.5,338.5,107.5,31.5,232.5,210.5,-0.121814694,-0.030754472,1.1543810374035262,1.340549352051155,0.8547695397033088,0.9186080107412312,0.004690944,0.5966871886647299,0.8435559156436009,701,12.7,7,41.010930310158855,45.79243214972925,NY_09,23.366666666666667,0.4233333333333333
515,515,14.2_15_16_set5_rep1_fruit4.jpg,16,14.2,cf,300,467,216,67.5,206.5,35.5,354.5,70.5,30.5,242.5,186.5,-0.025577991,-0.063355888,1.1445917383412638,1.499184650300677,0.927346493130038,0.8935139785928999,0.012355206,0.5410075332233508,0.7452558265815066,701,12.7,7,32.542782148861505,48.7270993859437,NY_09,23.366666666666667,0.4233333333333333
516,516,14.2_15_16_set5_rep1_fruit5.jpg,16,14.2,cf,300,404,202,45.5,191.5,32.5,353.5,39.5,36.5,207.5,178.5,-0.166332881,-0.035884983,1.1414601550724126,1.2638093347634385,0.8067537996135954,0.8998260180821679,0.006572377,0.5474031532639656,0.8854566839472888,701,12.7,7,40.41202187592753,44.79374605744188,NY_09,23.366666666666667,0.4233333333333333
517,517,14.2_15_16_set5_rep1_fruit6.jpg,16,14.2,cf,300,393,194,52.5,189.5,32.5,348.5,39.5,40.5,194.5,178.5,-0.09617742,-0.045336431,1.1399189255194118,1.3072225421365091,0.8355746930155483,0.894696649,0.005676446,0.5805272652612619,0.8577555034025607,701,12.7,7,41.950794774466814,46.10895359135432,NY_09,23.366666666666667,0.4233333333333333
518,518,14.2_15_16_set5_rep1_fruit7.jpg,16,14.2,cf,300,404,206,58.5,183.5,31.5,339.5,62.5,34.5,214.5,182.5,-0.089393833,-0.021871549,1.1413902279346682,1.349826152997802,0.8706185846387271,0.8973826768528189,0.011396169,0.5607296790294245,0.8307026980639514,701,12.7,7,40.25979311578078,44.6033771464081,NY_09,23.366666666666667,0.4233333333333333
519,519,14.2_15_16_set5_rep1_fruit8.jpg,16,14.2,cf,300,383,212,52.5,190.5,31.5,349.5,67.5,35.5,205.5,191.5,-0.145105928,-0.026720524,1.1477235220297457,1.238439723208805,0.7948563827898418,0.9093741502889392,0.010285553,0.5414758747203002,0.9008641517257824,701,12.7,7,42.615369228102544,48.129054758061635,NY_09,23.366666666666667,0.4233333333333333
520,520,14.2_15_16_set5_rep1_fruit9.jpg,16,14.2,cf,300,419,200,39.5,182.5,36.5,343.5,47.5,33.5,211.5,177.5,-0.136468135,-0.016259875,1.1364844663373197,1.3177779659678424,0.8657565988054472,0.9272080349916074,0.006279955,0.6008673642064184,0.8507943607861574,701,12.7,7,41.823039599069574,42.94981695267492,NY_09,23.366666666666667,0.4233333333333333
521,521,14.2_15_16_set5_rep1_fruit10.jpg,16,14.2,cf,300,423,200,46.5,190.5,33.5,344.5,38.5,42.5,220.5,182.5,-0.116962574,-0.034718519,1.1376564656132144,1.3407310706092517,0.893211153,0.9210619635427718,0.0138160261206015,0.5952110764101155,0.8239080870365484,701,12.7,7,38.27028152580525,40.20102689781397,NY_09,23.366666666666667,0.4233333333333333
522,522,14.2_15_16_set5_rep2_fruit1.jpg,16,14.2,cg,300,431,213,35.5,201.5,43.5,353.5,62.5,36.5,201.5,180.5,-0.043578216,-0.031688117,1.1363450738261864,1.370969179855592,0.8684033214759097,0.9076646146012368,0.0150703049411401,0.5675463176324635,0.809342776,690,189.7,10,40.38474839317911,53.22214945959829,NY_09,23,6.323333333333333
523,523,14.2_15_16_set5_rep2_fruit2.jpg,16,14.2,cg,300,452,198,34.5,175.5,45.5,356.5,58.5,40.5,224.5,182.5,-0.086427229,0.032116207,1.1472670982216708,1.43217678574553,0.9684551202856078,0.9330814219217844,0.0556476446406232,0.588215093,0.8014917955829134,690,189.7,10,46.298442164421374,38.434454318540425,NY_09,23,6.323333333333333
524,524,14.2_15_16_set5_rep2_fruit3.jpg,16,14.2,cg,300,465,216,46.5,188.5,45.5,347.5,76.5,43.5,222.5,188.5,-0.072327865,-0.015461057,1.1464924019071512,1.470154557968442,0.9697221800439556,0.9262911791880012,0.006546407,0.6031679016731328,0.770250437,690,189.7,10,41.933514498874096,44.80310806192809,NY_09,23,6.323333333333333
525,525,14.2_15_16_set5_rep2_fruit4.jpg,16,14.2,cg,300,425,206,31.5,199.5,41.5,355.5,51.5,37.5,199.5,174.5,-0.075206682,-0.022610029,1.1290539171382885,1.349646826212455,0.8623466496771002,0.9043338528506092,0.0113154041164441,0.5755376561263831,0.8309877995642896,690,189.7,10,40.41733036824679,51.25372673960878,NY_09,23,6.323333333333333
526,526,14.2_15_16_set5_rep2_fruit5.jpg,16,14.2,cg,300,433,201,33.5,192.5,42.5,345.5,53.5,38.5,206.5,180.5,-0.076528868,-0.011713453,1.137834946839346,1.378180930725189,0.9030610886798344,0.9299927306741912,0.007123764,0.6000733779797159,0.8240356363770784,690,189.7,10,41.2062326312197,46.83245469561026,NY_09,23,6.323333333333333
527,527,14.2_15_16_set5_rep2_fruit6.jpg,16,14.2,cg,300,481,189,36.5,206.5,49.5,351.5,45.5,41.5,219.5,182.5,-0.022077179,-0.037346996,1.1299066252772982,1.5179278260411997,0.9823891382738168,0.9344946193649472,0.006526783,0.6028019982790287,0.7375650037082693,690,189.7,10,37.359427214779124,46.49095965182894,NY_09,23,6.323333333333333
528,528,14.2_15_16_set5_rep2_fruit7.jpg,16,14.2,cg,300,433,180,41.5,197.5,51.5,346.5,46.5,36.5,204.5,187.5,-0.077341653,-0.032497852,1.1411031946997308,1.355470970613684,0.888932949,0.909937379706826,0.006563163,0.607036491,0.8310067106648258,690,189.7,10,42.59102768493908,47.21293775352831,NY_09,23,6.323333333333333
529,529,14.2_15_16_set5_rep2_fruit9.jpg,16,14.2,cg,300,468,199,38.5,197.5,46.5,341.5,64.5,38.5,216.5,184.5,-0.030465323,-0.005937048,1.1351996648157965,1.498044365732454,0.9693134369239758,0.9417421055269362,0.014668216,0.6060955992203165,0.7602810412264773,690,189.7,10,38.546278049126975,48.02365651779685,NY_09,23,6.323333333333333
530,530,14.2_15_16_set5_rep2_fruit10.jpg,16,14.2,cg,300,389,203,37.5,183.5,42.5,356.5,79.5,31.5,202.5,185.5,-0.088267957,-0.024289732,1.145670755111856,1.3339943404371035,0.8757181969004257,0.914958724,0.007443644,0.5656901074017011,0.8469591647668708,690,189.7,10,47.59784913747405,50.6911322250173,NY_09,23,6.323333333333333
531,531,14.2_15_16_set5_rep2_fruit18.jpg,16,14.2,cg,300,430,197,37.5,201.5,47.5,358.5,53.5,34.5,199.5,181.5,-0.095825738,-0.032157469,1.1316608077104822,1.3672460534579494,0.8646023365373381,0.9155878302793476,0.00769212,0.5647173154000994,0.8168992415248818,690,189.7,10,42.30749098604442,52.233488739455524,NY_09,23,6.323333333333333
532,532,14.2_15_16_set5_rep3_fruit1.jpg,16,14.2,ch,300,418,196,42.5,193.5,42.5,360.5,48.5,27.5,188.5,177.5,-0.083326886,-0.028181396,1.1415969405788526,1.3256798534009715,0.880172663,0.9245461518423884,0.007447028,0.6005529286610539,0.8540466801274018,501,54.6,6,45.16260429287371,53.22896675479845,NY_09,16.7,1.82
533,533,14.2_15_16_set5_rep3_fruit2.jpg,16,14.2,ch,300,418,206,51.5,190.5,34.5,348.5,62.5,35.5,210.5,189.5,-0.098882766,-0.019679365,1.1421067133459557,1.3083170447694232,0.8461486355734706,0.9130317043736976,0.006562328,0.5860354937333115,0.8610067173677173,501,54.6,6,41.73459888994831,46.498523070875414,NY_09,16.7,1.82
534,534,14.2_15_16_set5_rep3_fruit3.jpg,16,14.2,ch,300,406,203,35.5,198.5,37.5,349.5,56.5,32.5,208.5,181.5,-0.137926101,-0.017977339,1.1284450660756589,1.269528366363772,0.8325477327080186,0.9260574574074784,0.021639744,0.592645089,0.867617132,501,54.6,6,38.88076770976035,50.041167856210095,NY_09,16.7,1.82
535,535,14.2_15_16_set5_rep3_fruit4.jpg,16,14.2,ch,300,426,225,46.5,198.5,32.5,351.5,78.5,27.5,199.5,185.5,-0.080765835,-0.029498924,1.146245951686698,1.3329037717564731,0.877067713,0.9075554312130326,0.0188909054595133,0.5632053574254458,0.8418561807555881,501,54.6,6,39.971337185328935,57.41088869485418,NY_09,16.7,1.82
536,536,14.2_15_16_set5_rep3_fruit5.jpg,16,14.2,ch,300,409,211,55.5,189.5,32.5,345.5,74.5,28.5,216.5,191.5,-0.122114929,-0.008695597,1.1426839272904985,1.304207088532546,0.8718568345508118,0.917086664,0.005402307,0.5753899120754526,0.8616558568876894,501,54.6,6,40.6395793335212,48.227026877815504,NY_09,16.7,1.82
537,537,14.2_15_16_set5_rep3_fruit6.jpg,16,14.2,ch,300,413,205,55.5,186.5,43.5,348.5,61.5,38.5,215.5,184.5,-0.129064497,-0.010009883,1.1340450706475742,1.332005419,0.890592749,0.9244507304062975,0.0052312,0.5902725236662474,0.8386715060913027,501,54.6,6,42.91991252292668,44.18863450325748,NY_09,16.7,1.82
538,538,14.2_15_16_set5_rep3_fruit7.jpg,16,14.2,ch,300,416,218,63.5,202.5,37.5,354.5,76.5,31.5,219.5,199.5,-0.138661631,-0.036777209,1.150549265532749,1.3338563728199928,0.8703906160671053,0.9075806638159304,0.006664272,0.594932141,0.8522770596453497,501,54.6,6,39.31761525029111,50.69759380707115,NY_09,16.7,1.82
539,539,14.2_15_16_set5_rep3_fruit8.jpg,16,14.2,ch,300,397,190,35.5,202.5,40.5,353.5,44.5,36.5,217.5,180.5,-0.094090167,-0.019704698,1.1380907507701097,1.3307085395951608,0.8908198740383071,0.9177574939902758,0.009615608,0.5831699072784682,0.848401632,501,54.6,6,37.45279647524716,46.66540276234224,NY_09,16.7,1.82
540,540,14.2_15_16_set5_rep3_fruit9.jpg,16,14.2,ch,300,455,235,72.5,195.5,41.5,359.5,95.5,43.5,224.5,196.5,-0.093668983,-0.022647899,1.1475929824723723,1.4161953871968316,0.8845280305785508,0.9102520119272584,0.0132815548691135,0.586439401,0.8181894636867035,501,54.6,6,42.068726945725096,49.48757395816339,NY_09,16.7,1.82
541,541,14.2_15_16_set5_rep3_fruit10.jpg,16,14.2,ch,300,406,210,45.5,185.5,35.5,346.5,64.5,42.5,200.5,190.5,-0.119893219,-0.010599458,1.1466175274572492,1.2983458141912387,0.8773763386648064,0.9217351160722628,0.006996754,0.6175343030847911,0.8648128887278743,501,54.6,6,45.24160727671235,45.57189895066174,NY_09,16.7,1.82
542,542,14.2_17_30_set_rep2_fruit1.jpg,30,14.2,cl,500,46,93,482.5,78.5,399.5,34.5,392.5,122.5,263.5,63.5,0.2840248102899129,0.1105987953783588,0.23921365937522,0.9058779825766932,0.1266747954472595,0.8411911711026534,0.027399489,0.3134172031649894,0.2818918154531051,0,0,4,15.955451184433104,20.65941811120919,NY_09,0,0
543,543,14.2_17_30_set5_rep1_fruit1.jpg,30,14.2,cl,500,480,152,27.5,126.5,52.5,265.5,56.5,31.5,189.5,139.5,0.1390321730646836,0.0178536363898625,0.5202925897786594,0.9136282016017984,0.2603712044506761,0.9208703459010558,0.019411624,0.4899008433945224,0.5702336101774715,0,0,4,47.19297260720013,34.48965885446107,NY_09,0,0
544,544,14.2_17_30_set5_rep1_fruit2.jpg,30,14.2,cl,500,481,154,30.5,152.5,48.5,269.5,66.5,31.5,194.5,145.5,0.09815485,0.005438395,0.5379960875550964,0.9101123024871768,0.2698000525443218,0.9177456155761438,0.0171055600698326,0.492273484217217,0.5914695623956815,0,0,4,37.897677832688984,44.13312654302398,NY_09,0,0
545,545,14.2_17_30_set5_rep1_fruit3.jpg,30,14.2,cl,500,477,154,33.5,149.5,40.5,267.5,52.5,30.5,198.5,147.5,0.1355129772536885,-0.001712272,0.537355694,0.9092555663859524,0.2616026573027312,0.9082071420447168,0.007826086,0.5312248963032082,0.5838458147217381,0,0,4,36.521980185984845,39.402094723781644,NY_09,0,0
546,546,14.2_17_30_set5_rep1_fruit4.jpg,30,14.2,cl,500,479,156,33.5,157.5,51.5,262.5,57.5,38.5,181.5,137.5,0.1191324535880237,-0.001612334,0.5225714464091471,0.905913730823642,0.2608264583311612,0.9302823569304428,0.0151095972187796,0.527866227,0.572322034,0,0,4,36.180645563908016,46.29946651054437,NY_09,0,0
547,547,14.2_17_30_set5_rep1_fruit5.jpg,30,14.2,cl,500,482,141,36.5,130.5,40.5,228.5,55.5,30.5,199.5,123.5,0.1518975563211075,0.0196835813979768,0.4624063699139159,0.9019028235887372,0.2385627054269656,0.9417270762065602,0.0110467051394536,0.4878467558635526,0.5120843206589374,0,0,4,30.980825215677616,35.314765940537626,NY_09,0,0
548,548,14.2_17_30_set5_rep1_fruit6.jpg,30,14.2,cl,500,480,143,36.5,141.5,42.5,234.5,58.5,36.5,204.5,128.5,0.1657558084095577,0.027653118,0.4906037489163197,0.9067196461806168,0.2456260659575413,0.9035341782960454,0.007229668,0.5123319089981022,0.5400954423997297,0,0,4,28.772781340472484,36.6413305103196,NY_09,0,0
549,549,14.2_17_30_set5_rep1_fruit7.jpg,30,14.2,cl,500,479,153,35.5,113.5,35.5,217.5,95.5,32.5,215.5,119.5,0.1371133049206265,0.008356815,0.4732829826625377,0.9059477475306384,0.2347028231461365,0.9075346328359066,0.0160249056982217,0.5322653344681174,0.5158687903345188,0,0,4,30.47498922674294,34.032959438385966,NY_09,0,0
550,550,14.2_17_30_set5_rep1_fruit8.jpg,30,14.2,cl,500,483,152,38.5,136.5,29.5,256.5,55.5,24.5,201.5,130.5,0.096621166,-0.03546404,0.5097787851263188,0.9154131531800772,0.2535291644220532,0.9192604408368796,0.005930351,0.4851262651669105,0.54995035,0,0,4,34.11684894316331,38.08877288097531,NY_09,0,0
551,551,14.2_17_30_set5_rep1_fruit9.jpg,30,14.2,cl,500,480,147,31.5,151.5,53.5,251.5,47.5,41.5,211.5,134.5,0.085200183,-0.022546206,0.5051143376233194,0.8992576295648859,0.2657528476141291,0.9320640040454764,0.0105458221300334,0.5163081435542486,0.564793084,0,0,4,31.124917504936867,34.951673586025436,NY_09,0,0
552,552,14.2_17_30_set5_rep1_fruit10.jpg,30,14.2,cl,500,483,147,37.5,143.5,62.5,259.5,69.5,45.5,223.5,136.5,0.064056567,-0.002474974,0.5253911036988128,0.9091995280474142,0.2897900767533183,0.9403723493738472,0.0187984632739742,0.5754700435415075,0.5876148546108583,0,0,4,35.223653069911464,32.73450249328052,NY_09,0,0
553,553,14.2_17_30_set5_rep2_fruit2.jpg,30,14.2,cj,500,480,130,34.5,125.5,66.5,170.5,86.5,34.5,240.5,91.5,0.1897791504923248,0.047320783,0.3822351141280557,0.921080760264072,0.2219056407567921,0.8961904412221282,0.0205664831365327,0.5389688625643819,0.4124046114804832,0,0,3,15.047047963595437,29.683111141740604,NY_09,0,0
554,554,14.2_17_30_set5_rep2_fruit3.jpg,30,14.2,cj,500,478,68,37.5,96.5,75.5,110.5,78.5,33.5,218.5,72.5,0.2373492453549377,0.065273671,0.2850336737975331,0.9066279001881375,0.1617530559123814,0.8613784966534012,0.036414482,0.4015523177739136,0.3681750330241813,0,0,3,7.328359928111322,23.119487599886067,NY_09,0,0
555,555,14.2_17_30_set5_rep2_fruit5.jpg,30,14.2,cj,500,476,106,30.5,93.5,61.5,176.5,99.5,35.5,212.5,95.5,0.204504456346313,0.07612943,0.3667851732041193,0.9061615626159086,0.2075035845869282,0.930654311696678,0.008528158,0.4859871169680844,0.4007428685108695,0,0,3,28.839768237225524,27.33751689770913,NY_09,0,0
556,556,14.2_17_30_set5_rep2_fruit6.jpg,30,14.2,cj,500,479,123,33.5,130.5,79.5,209.5,57.5,35.5,196.5,109.5,0.1448793396348278,0.032907835,0.4280999345593521,0.9087251587762496,0.2344308031814659,0.918572323,0.008299002,0.547185571,0.4740288051817444,0,0,3,33.179313736285565,35.370906793647535,NY_09,0,0
557,557,14.2_17_30_set5_rep2_fruit7.jpg,30,14.2,cj,500,483,139,33.5,143.5,86.5,214.5,97.5,47.5,238.5,119.5,0.1267036827306258,0.062674529,0.4461660199416054,0.9102050725713442,0.2703817648554727,0.9286903009041628,0.01604068,0.5821991833627336,0.4964022616656041,0,0,3,25.327981030042256,33.727999185127366,NY_09,0,0
558,558,14.2_17_30_set5_rep2_fruit8.jpg,30,14.2,cj,500,473,65,34.5,67.5,83.5,109.5,96.5,32.5,240.5,70.5,0.2485316435984342,0.1179354845504443,0.2623962743743946,0.9231235710107406,0.1704970850400413,0.938989037,0.015851012,0.4330563209339624,0.2983000300703183,0,0,3,14.784688388924137,13.948380467068876,NY_09,0,0
559,559,14.2_17_30_set5_rep2_fruit9.jpg,30,14.2,cj,500,472,126,32.5,119.5,78.5,222.5,83.5,39.5,235.5,117.5,0.1272433920196474,0.0529870895778038,0.4448207986711123,0.9078743829408288,0.2412657967745763,0.9080100012350394,0.0153181595857425,0.4723865745280949,0.4898267131726285,0,0,3,33.20973006187864,27.72945723263889,NY_09,0,0
560,560,14.2_17_30_set5_rep2_fruit10.jpg,30,14.2,cj,500,481,115,34.5,102.5,74.5,187.5,72.5,37.5,224.5,103.5,0.1230416928771101,0.1270737364447983,0.3841635649977702,0.9117100943287584,0.2559608245464471,0.9418869258659768,0.0413138289420283,0.5961179820480994,0.4238922780053844,0,0,3,29.55038028641524,23.169439168292598,NY_09,0,0
561,561,14.2_17_30_set5_rep2_full.jpg,30,14.2,cj,500,475,127,37.5,139.5,96.5,214.5,93.5,41.5,225.5,118.5,0.095829323,0.0515688330810523,0.4455686951953805,0.8996966559009053,0.265888653103965,0.9431467770613542,0.006289593,0.5911460954503966,0.5003744332920884,0,0,3,30.282469050089396,36.63007652940677,NY_09,0,0
562,562,14.2_17_30_set5_rep3_fruit2.jpg,30,14.2,cj,500,417,261,64.5,144.5,32.5,271.5,113.5,45.5,223.5,183.5,-0.17940218,0.1214005785633929,0.7088337596729972,0.7681799601271102,0.3957301191205156,0.95938726,0.031019483,0.7901606102935803,0.9197066992934052,0,0,3,38.518680168426606,37.6600028636814,NY_09,0,0
563,563,20.205_17_30_set5_rep3_fruit1.jpg,30,20.295,cl,500,482,156,37.5,178.5,69.5,286.5,53.5,48.5,214.5,145.5,0.0506237160743108,0.069154945,0.581375648,0.9137132770050213,0.372454656419503,0.9639826565812656,0.008896493,0.7018867971427163,0.6367696418514551,0,0,4,33.6377019786966,41.62932144939341,NY_30,0,0
